ID,Title,Status,Owner,Authoring Company,Last Modified On,Published Channels,Expiry Date
"UC00091825","Delivery Performance / Delivery in Time","Archived","Miles Xu","SAP","Sep 28, 2023","Content Discovery","Sep 11, 2024"
"UC00092633","FG: Contract/MSA Integration - BTP Extension","Archived","Courtney Trask","SAP","Sep 25, 2023","","Sep 18, 2024"
"UC00092634","FG: Automate Data Collection & Upload Process - BTP Extension","Archived","Courtney Trask","SAP","Sep 25, 2023","","Sep 18, 2024"
"UC00093092","FG: Realtime Budget Check on SOW Initiation","Archived","Courtney Trask","SAP","Sep 25, 2023","","Sep 25, 2024"
"UC00093350","Manage the Lifecycle of Card Products and Services","Archived","Josefine Ohnesorg","SAP","Sep 25, 2023","","Sep 5, 2025"
"UC00093349","Reimagining an Iconic Visitor Experience with SAP Solutions","Archived","Josefine Ohnesorg","SAP","Sep 25, 2023","Content Discovery","Sep 25, 2024"
"UC00093348","Revenue Management for Railways","Archived","Josefine Ohnesorg","SAP","Sep 25, 2023","","Sep 5, 2025"
"UC00093341","Queensland Office of State Revenue - Tax Services with Machine Learning","Archived","Josefine Ohnesorg","SAP","Sep 25, 2023","","Sep 5, 2025"
"UC00093340","NCDT - Highway Safety and Asset Management","Archived","Josefine Ohnesorg","SAP","Sep 25, 2023","","Sep 25, 2024"
"UC00091555","Predictive Invoice & Payment Management","Archived","Felix Neumann","SAP","Sep 24, 2023","","Sep 21, 2024"
"UC00091554","Predictive Booking & Billing Analysis","Archived","Felix Neumann","SAP","Sep 24, 2023","","Sep 21, 2024"
"UC00091544","Advanced Predictive Maintenance","Archived","Roland Deuker","SAP","Sep 24, 2023","","Aug 16, 2025"
"UC00091542","Intelligent Storage Location","Archived","Dominik Tolksdorf","SAP","Sep 24, 2023","","Sep 21, 2024"
"UC00091218","Retail: Holes in the Shelves","Archived","Rakesh Rengasamy","SAP","Sep 24, 2023","","Sep 24, 2024"
"UC00093315","Smart Registration for Dogs and Automated Tax Calculation Using Image Recognition","Archived","Josefine Ohnesorg","SAP","Sep 23, 2023","","Sep 5, 2025"
"UC00093399","Forecasting Product Demand","Published","Omid Nazier","SAP","Sep 23, 2023","Content Discovery","Mar 5, 2027"
"UC00093382","Intelligent Sales Application","Published","Omid Nazier","SAP","Sep 23, 2023","Content Discovery","Sep 18, 2026"
"UC00093375","Predictive Maintenance for Energy Providers","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093380","Digital Boardroom Dashboards","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093378","Digital Assisted Insurance Advice","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093376","Secure and Transparent Customer Claims","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093372","Filling Empty ERP Sales Order Fields","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093367","BARRY CALLEBAUT - Sustainable Chocolate Mobile surveys and analytics to reach sustainability goals","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093366","Vehicle Identification Number (VIN) Profitability Solution","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00093364","Purchasing Management using SAP CoPilot","Published","Omid Nazier","SAP","Sep 22, 2023","Content Discovery","Sep 18, 2026"
"UC00092315","Store & Product Demand Forecast & Self Service ML","Archived","Ru Jia","SAP","Sep 22, 2023","","Oct 13, 2024"
"UC00091573","Demand Forecast and Inventory Optimization","Archived","Ru Jia","SAP","Sep 21, 2023","","Oct 13, 2024"
"UC00091392","Forecasting Raw Materials Pricing Impacts","Archived","Ru Jia","SAP","Sep 21, 2023","","Oct 13, 2024"
"UC00091055","Condition Based Maintenance","Archived","Ru Jia","SAP","Sep 21, 2023","","Oct 13, 2024"
"UC00091134","Text Search, Analysis, & Mining","Archived","Ru Jia","SAP","Sep 21, 2023","","Oct 13, 2024"
"UC00003903","3903 - Central Repository for Market Data","Draft","Dirk Neumann","Brisken","Sep 21, 2023","",""
"UC00003887","3887 - Central Repository for Market Data","Draft","Dirk Neumann","Brisken","Sep 21, 2023","",""
"UC00000017","Automate your exchange rates feed into SAP using the Brisken Market Data Hub","Draft","Dirk Neumann","Brisken","Sep 21, 2023","",""
"UC00003825","3825 - Manage your exchange rates from Central Banks","Draft","Dirk Neumann","Brisken","Sep 21, 2023","",""
"UC00093359","Predicting Product Failure during Production Tests","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC10000021","Making Production Line Testing More Efficient","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093324","HONDA - Managing R&D Projects","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093230","E-Car Business Network","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093229","Production Line Predictive Maintenance","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093228","Forecast Optimization","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093227","Procurement Automation","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093217","Efficient Manufacturing with SAP AI","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093215","IoT Anomaly Notification Center","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093214","Spare Parts Supply Chain","Published","Omid Nazier","SAP","Sep 19, 2023","Content Discovery","Sep 18, 2026"
"UC00093374","Automating Repetitive Manual Tasks","Published","Omid Nazier","SAP","Sep 18, 2023","Content Discovery","Sep 18, 2026"
"UC00093343","Should Cost Modelling","Archived","Francis Omare","SAP","Sep 18, 2023","","Sep 18, 2024"
"UC00093295","Achieving a More Sustainable Future with Analytics","Archived","Josefine Ohnesorg","SAP","Sep 18, 2023","","Oct 7, 2025"
"UC00091217","Retail Article Diagnostic Tool","Archived","Rakesh Rengasamy","SAP","Sep 18, 2023","","Sep 18, 2024"
"UC00093496","KPS for Customer After Sales - K4CAS","Archived","Matt Duncan","SAP","Sep 18, 2023","","Sep 18, 2024"
"UC00004220","Get Started with SAP Build Work Zone, Advanced Edition","Archived","Nagesh Caparthy","SAP","Sep 18, 2023","",""
"UC00003941","DSC Business Process Extensions with SAP BTP for Production & Supply Planning","Draft","Nidhi Sawhney","SAP","Sep 18, 2023","",""
"UC00003275","Rapid orchestration of Purchase Requisition Approvals and Release","Draft","Venugopal Chembrakalathil","SAP","Sep 18, 2023","",""
"UC00093499","EY - Total Expenditure (TOTEX)","Archived","Jim Barton","SAP","Sep 15, 2023","","Jul 11, 2024"
"UC00093481","EY - Power and Utilities Insights Center (EY PUIC)","Archived","Jim Barton","SAP","Sep 15, 2023","","Jul 13, 2024"
"UC00093451","Interdobs - Extending S/4HANA Analytics with SAP BTP","Archived","Jim Barton","SAP","Sep 15, 2023","","Jul 13, 2024"
"UC00093391","SIRO - Manufacturing Excellence with SAP Solutions - Integrating machine learning with IoT data processing to reach manufacturing excellence","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 30, 2025"
"UC00093389","Digital Farming - Data driven farming and farmer collaboration","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093388","COSTCO - Bakery Forecast - Reducing Waste while Increasing Sales","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093386","PEPSICO - Increasing Efficiency with Connected Trucks and SAP Logistics Business Network","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093371","SIGNIFY - Factory Data Brought to Light Full Transparency from Shop Floor to Top Floor","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093358","Increasing Club Sales Revenue - Increasing Sales Revenue through Improved Fan Profiling","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093323","Shutdown Turnarounds and Outages - Turnaround Control Optimization","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093320","Energy Monitoring - Machine Learning to help Prevent Energy Fraud","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00092516","Material Traceability (Logistics Business Network)","Archived","Eric Somitsch","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093297","NHL Hockey Insights - Driving Hockey Team Results from the Bench","Published","Simone Paoli","SAP","Sep 15, 2023","Content Discovery","Mar 30, 2027"
"UC00093292","Flying High with SAP Business ByDesign","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093252","ASDA GEORGE - Assortment Planning Performance Overview","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00092654","Lead to Cash - Sales Cloud with SAP Integration Suite","Archived","Fabrizio Gotta","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00092636","Service Performance & Customer Satisfaction","Archived","Fabrizio Gotta","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093253","SAP Assortment Planning for Retail","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093385","CONA Services - Frictionless Trade using Blockchain - Enhancing transparency and cash flow with frictionless trade using SAP Leonardo Blockchain","Archived","Simone Paoli","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00093392","SVYAZNOY CHAIN - Intelligent Retail Sales Assistant - The future of shopping - efficient, personalized, and context-aware","Archived","Simone Paoli","SAP","Sep 15, 2023","Content Discovery","Sep 15, 2024"
"UC00092635","Enhance Sales Performance and Revenue Analysis","Archived","Fabrizio Gotta","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00091537","Short-Term Demand Sensing","Archived","Sebastian Fiedler","SAP","Sep 15, 2023","","Aug 19, 2025"
"UC00091921","Master Data Inbound Intelligence","Archived","Gerd Egen","SAP","Sep 15, 2023","","Sep 15, 2024"
"UC00003330","Identify Optimization Potential in the User Experience of your Business App","Draft","Cody Wedl","sovanta","Sep 15, 2023","","Mar 10, 2026"
"UC00093425","SDG Group - CashFlow War Room","Archived","Jim Barton","SAP","Sep 15, 2023","","Jul 13, 2024"
"UC00093424","Beijing AVA Technology - AVA Intelligent Enterprise for the Retail Industry","Archived","Jim Barton","SAP","Sep 14, 2023","","Jul 13, 2024"
"UC00092889","Winning Trust: SAP Data Custodian Co-Innovation at Nike","Archived","Rohit Dwivedi","SAP","Sep 14, 2023","","Aug 17, 2025"
"UC00092380","Intelligent RPA - Create Product Master Data with Reference in S/4HANA","Archived","Rohit Dwivedi","SAP","Sep 14, 2023","","Aug 17, 2025"
"UC00091215","IoT Deep Learning for Early Warning","Archived","Rohit Dwivedi","SAP","Sep 14, 2023","","Aug 17, 2025"
"UC00091543","Multi-Stage Inventory Planning","Archived","Sebastian Fiedler","SAP","Sep 14, 2023","","Sep 21, 2024"
"UC0009246","Transformer Survival Analysis","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC10000013","SAP IntelliSearch Powered by Generative AI","Archived","Rocky Huang","SAP","Sep 13, 2023","","Aug 16, 2025"
"UC0009245","Advanced Track and Trace for Pharmaceuticals","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC0009226","Spares / Service Parts Inventory Optimization","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC0009218","Smart City","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC00093401","Maximizing Workforce Potential and Human Capital Experience","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC0009181","Procurement Lead Time Forecasting","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC00093400","Improving the HR Service Experience using Chatbots - Maximizing workforce potential and human capital experience","Archived","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Sep 13, 2024"
"UC0009163","Extended Predictive Maintenance for Energy and Natural Resources (ENR)","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC0009157","Predictive Maintenance and Services","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC00093396","Bank2Corporate Services - Combining bank and corporate ideation via innovative bank service offerings","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC00093393","UNILEVER N.V. - Mass Balance Sustainability - Reimagining commodity volume tracking with mass balance sustainability and SAP Leonardo Blockchain","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 19, 2024"
"UC00093404","CHINT GROUP - Condition-Based Monitoring - Delivering maintenance services with SAP Leonardo IoT and SAP Asset Intelligence Network","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 13, 2024"
"UC00093405","EQUINOR - Subsea Operations with SAP AIN - Running efficient subsea operations with SAP Asset Intelligence Network","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC000957","Customer, Product and Pricing Segmentation Analysis","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC000917","Personalized Campaign Management","Archived","Ru Jia","SAP","Sep 13, 2023","","Oct 13, 2024"
"UC00093407","SAUDI ARAMCO - Bank Guarantee Business Network","Published","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Sep 1, 2026"
"UC00093408","CAIRN ENERGY - Optimizing Rig Scheduling","Archived","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Sep 13, 2024"
"UC00093410","SHELL - Aviation Refueling Solution, Re-imagining Aircraft Refueling","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC00093411","The Standard Bank - Digital Banking leveraging SAP Commerce","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC00093412","FUTURE CONSUMER - Sourcing-to-Supermarket","Published","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Apr 15, 2027"
"UC00093413","Enabling a More Transparent Supply Chain and better Collaboration with SAP Cloud Platform Mobile Services","Archived","Simone Paoli","SAP","Sep 13, 2023","","Sep 27, 2025"
"UC00093415","Cold Chain - Chemical Industry Solutions","Published","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Sep 1, 2026"
"UC00093417","Improving Health and Quality of Life","Published","Simone Paoli","SAP","Sep 13, 2023","Content Discovery","Sep 1, 2026"
"UC00093290","i2switch - Retail digitalization via intelligent integration core","Archived","Jim Barton","SAP","Sep 13, 2023","","Jul 13, 2024"
"UC00093288","Alight - GeoFlex ('My Mobile Workplace')","Archived","Jim Barton","SAP","Sep 13, 2023","","Jul 12, 2024"
"UC00093286","Tech Mahindra - Finance Executive Dashboards using SAP Analytics Cloud","Archived","Jim Barton","SAP","Sep 13, 2023","","Jul 12, 2024"
"UC00093285","LOGIS - Real-Time Transparency and Efficiency: Logistics Digital Control Tower","Archived","Jim Barton","SAP","Sep 13, 2023","","Jul 12, 2024"
"UC00093283","Smart Energy Water - Making of A Modern Utility: Mobile and Digital CX Platforms","Archived","Jim Barton","SAP","Sep 13, 2023","","Jul 19, 2024"
"UC00093246","Augmented Reality for Retail using SAP Cloud Platform","Archived","Simone Paoli","SAP","Sep 12, 2023","","Sep 12, 2024"
"UC00093201","FRESSNAPF - Future Consumer Ecosystem","Archived","Simone Paoli","SAP","Sep 12, 2023","Content Discovery","Sep 12, 2024"
"UC00093163","UMW TOYOTA - Digital Interaction Platform based on C/4 HANA","Archived","Simone Paoli","SAP","Sep 12, 2023","","Sep 12, 2024"
"UC00093099","DAIMLER - Shipment Tracking","Archived","Simone Paoli","SAP","Sep 12, 2023","","Sep 12, 2024"
"UC00093098","Battery Maintenance with Vision","Archived","Simone Paoli","SAP","Sep 12, 2023","","Sep 12, 2024"
"UC00092855","Integration - Gain real-time visibility into SAP Ariba Procurement Operations","Archived","Terry Penner","SAP","Sep 12, 2023","","Aug 19, 2025"
"UC00092616","FG, ARB, S/4: SAP NexGen “UX Refresh” for Procurement, Work Zone built with BTP","Archived","Terry Penner","SAP","Sep 12, 2023","","Aug 19, 2025"
"UC00092593","ARB: Spend Analysis Dashboard - SAC Intelligence","Archived","Terry Penner","SAP","Sep 12, 2023","","Aug 19, 2025"
"UC00092981","Circular Economy Innovation Workshops","Archived","Kathryn Rae","SAP","Sep 12, 2023","","Sep 12, 2024"
"UC00092770","S/4: Non ERP Integration with Central Purchasing (2XT) - BTP Integration","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092662","S/4: Non ERP Integration with Central Requisition (1X1) - BTP Integration","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092601","ARB, S/4: Template Ordering - BTP Extension","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092599","ARB, S/4: Visual Budget Check - BTP Extension","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092598","ARB, S/4: Reverse Catalog Syndication - BTP Integration","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092597","ARB, FG: One Requisition for Serv and Mat - BTP Integration","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00092596","ARB: Lightweight Inventory Application - BTP Extension","Archived","Ganesh Ramachandran","SAP","Sep 12, 2023","","Aug 21, 2025"
"UC00004209","Automate Planning Approval Workflows","Draft","Patti Wachtman","Analysis Prime","Sep 12, 2023","","Feb 28, 2026"
"UC00004059","Automate your SAP Process Integration Platform with the Figaf DevOps Suite","Archived","Michael Byrd","Figaf","Sep 12, 2023","","Mar 15, 2025"
"UC00000009","Improve Compensation Planning Analytics","Draft","Ross Dubuc","EIR","Sep 12, 2023","",""
"UC00092414","HXM: Getting New Hires Onboarded and Keeping Them Engaged","Archived","Nicole Schadewald","SAP","Sep 11, 2023","","Sep 11, 2024"
"UC00092413","HXM: Understanding What Employees Need (and Want) from L&amp;D","Archived","Nicole Schadewald","SAP","Sep 11, 2023","","Sep 11, 2024"
"UC00092004","Smart Asset Visibility","Published","Uwe Krueger","SAP","Sep 11, 2023","Content Discovery","Jul 15, 2026"
"UC00092883","EDockit","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092882","Vendor Balance Confirmation","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092881","Statement of Accounts","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092880","Ticketing app for Ariba Suppliers","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092411","HXM: Leveraging Performance Management to Move Diverse Talent into Leadership Roles","Archived","Nicole Schadewald","SAP","Sep 7, 2023","","Sep 2, 2025"
"UC00092879","Stock Allocation Monitor","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092878","Business Risk Calculation and Monitor","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092877","Role-based, Real-time, Contextual Analytics at APCFSS","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092836","Data Integration and Anomaly Detection Using SAP Data Intelligence","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00092833","Advanced and Flexible Analytics Using SAP Analytics Cloud","Archived","Deepthi Prakasan","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00093158","BTP CPI integration with S/4 Hana","Archived","Bruno Mihailescu","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00093154","Web Application for SuccessFactor with Dashboards on SAC","Archived","Bruno Mihailescu","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00093151","Consistent and Powerful API Platform for HR Data","Archived","Bruno Mihailescu","SAP","Sep 7, 2023","","Sep 7, 2024"
"UC00093129","Field Data Capture Capability","Archived","Bruno Mihailescu","SAP","Sep 6, 2023","","Sep 6, 2024"
"UC00093110","Cross Domain Timesheet Booking Application","Archived","Bruno Mihailescu","SAP","Sep 6, 2023","","Sep 6, 2024"
"UC00092788","BTP Apps for Field Services Management","Archived","Soum Chatterjee","SAP","Sep 6, 2023","","Sep 6, 2024"
"UC00004228","Build a healthcare app with SAP Health Data Services for FHIR","Draft","Bettina Lieske","SAP","Sep 1, 2023","",""
"UC00093278","Saartha, EMI - Operations - Transparency, ADAW & Intelligent Enterprise","Archived","Jim Barton","SAP","Aug 31, 2023","","Jul 11, 2024"
"UC00093277","GyanSys - Collaborative Enterprise Planning (FP&A and S&OP) Integration","Archived","Jim Barton","SAP","Aug 31, 2023","","Jul 11, 2024"
"UC00093274","Tech Mahindra - Transforming Proof of Delivery Operations with SAP BTP","Archived","Jim Barton","SAP","Aug 31, 2023","","Jul 11, 2024"
"UC00093271","Mignow - Digital Transformation on RISE with SAP","Archived","Jim Barton","SAP","Aug 31, 2023","","Jul 18, 2024"
"UC00092452","Advanced Available to Promise","Archived","Dmitry Melnik","SAP","Aug 31, 2023","","Aug 31, 2024"
"UC00093446","Santander Invisible Banking","Archived","Ruben Cid","SAP","Aug 31, 2023","","Aug 31, 2024"
"UC00093434","Lisbon Metro Predictive Maintenance","Archived","Ruben Cid","SAP","Aug 31, 2023","","Aug 30, 2024"
"UC00091494","Real-Time Inventory Visibility and Analysis","Archived","Wiebke Dietrich","SAP","Aug 31, 2023","","Aug 5, 2025"
"UC00091487","Real-Time on Shelf Availability Management","Archived","Wiebke Dietrich","SAP","Aug 31, 2023","","Aug 5, 2025"
"UC00092971","Optimizing Supply Networks in the Automotive Industry","Archived","Jakub Kufel","SAP","Aug 31, 2023","","Aug 31, 2024"
"UC00092792","Create Supplier Invoices from Spreadsheets and Other Sources","Archived","Joanne Koh-Stewart","SAP","Aug 31, 2023","","Sep 3, 2025"
"UC00092679","Time and Attendance","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092940","Fiori Launchpad, Dashboard, and Mobile using BTP for Procurement","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 30, 2024"
"UC00091623","Additive Manufacturing","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Aug 5, 2025"
"UC00091622","Smart Engineering","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Aug 5, 2025"
"UC00091530","Smart Factories","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Aug 5, 2025"
"UC00091528","Connected Manufacturing","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Aug 5, 2025"
"UC00091526","Advanced Production Monitoring","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Mar 26, 2025"
"UC00091493","Accelerated Real-time Production Planning and Scheduling","Archived","Patrick Kohler","SAP","Aug 30, 2023","","Aug 5, 2025"
"UC00003917","Forecast Plus - Financial Planning beyond imagination","Draft","Hans Maximilian Englisch","PwC","Aug 30, 2023","",""
"UC00092874","iRPA BOT to Create Sales Orders VA01","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 29, 2024"
"UC00092821","Dealer Portal with BTP","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092820","iRPA BOT for Ariba and Analytics","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092819","Customer Portal with BTP","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092818","Supplier Portal with BTP","Archived","Soum Chatterjee","SAP","Aug 30, 2023","Content Discovery","Aug 28, 2024"
"UC00092817","iRPA BOT to Create or Change Work Centers","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092789","BTP App for Customer Service Entry Sheet Release","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Jan 22, 2025"
"UC00092787","BTP solution for Dynamic Agent Approval","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092786","Custom Approval of Purchase Requisition","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 28, 2024"
"UC00092785","SD Change Shipment on SAP C4C","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 24, 2024"
"UC00003964","Setting up SuccessFactors Work Zone","Draft","Cedric Baert","delaware","Aug 30, 2023","",""
"UC00092781","BTP Solution for Product Life Cycle Management","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 24, 2024"
"UC00092779","BTP solution for Intelligent Material Search","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 24, 2024"
"UC00092780","WM Confirm Transfer Order on C4C","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 24, 2024"
"UC00092753","Resource Management Tool","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092752","In-Store Perishables Management","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092751","HXM Modernization Suite","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092750","Advanced Metering Analytics","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092685","Integrated Transportation and Global Trade Platform","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092683","Intelligent Price Manager","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092682","Travel and Expense Manager","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092681","Predictive Asset Maintenance","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092680","Accounts Payable Automation","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092769","Guided Process Engine - SAP Work Zone","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 8, 2024"
"UC00092678","Supplier Collaboration Portal","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 23, 2024"
"UC00092677","Collaborative Order Management","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092547","Incture Fast Start - Digital Field Ticket","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092548","Blueboot Fast Start - Intelligent Material Capture","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092544","Incture Fast Start for Mobile Proof of Delivery","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092520","Intelligent Material Capture","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092468","Operational Analytics for Upstream Production","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00092256","Predictive Maintenance for Electricity Distribution Wooden Poles","Archived","Soum Chatterjee","SAP","Aug 30, 2023","","Aug 22, 2024"
"UC00093432","Berger Simplifying business analytics through SAP Analytics Cloud","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 9, 2024"
"UC00093431","Ocean Group Streamlines reporting processes with SAP Analytics Cloud","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 9, 2024"
"UC00093347","Optical Retailer Improves Planning Accuracy by 60% with xP&A Solution from Protiviti","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 9, 2024"
"UC00092941","Sourcing & Forecasting Savings Tracking with optional  SAC Integration","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 9, 2024"
"UC00092939","Supplier Dashboard – SAC Intelligence","Archived","holger fritzinger","SAP","Aug 30, 2023","","Aug 9, 2024"
